pl_name,hostname,discoverymethod,disc_year,pl_bmasse,pl_rade,pl_orbper,pl_orbsmax,pl_orbeccen,pl_eqt,st_teff,st_rad,st_mass,sy_snum,sy_pnum
"Kepler-139 f","Kepler-139","Transit Timing Variations",2025,36.00000000,6.67000000,355.00000000000,,,,5630.00,1.045000,1.078000,1,5
"TIC 249022743 b","TIC 249022743","Transit",2026,20.60000000,4.79568155,2.25719681538,,,,5567.58,1.208400,1.000000,1,1
"TIC 260969020 b","TIC 260969020","Transit",2026,5.59000000,2.22686612,8.48584501953,,,,4572.94,0.689880,0.750000,1,1
"Kepler-62 e","Kepler-62","Transit",2013,36.00000000,1.61000000,122.38740000000,0.4270000000,0.000000,270.00,4925.00,0.640000,0.690000,1,5
"HD 105618 c","HD 105618","Radial Velocity",2022,8419.59232984,11.90000000,77114.07158000000,35.7310000000,0.126000,51.64,5671.00,1.273990,1.010000,1,2
"HIP 113103 c","HIP 113103","Transit",2023,6.35000000,2.40000000,14.24564800000,0.1047900000,0.170000,585.00,4930.00,0.742000,0.761000,1,2
"Kepler-1053 b","Kepler-1053","Transit",2016,0.90400000,0.98000000,2.41435165400,0.0315000000,0.000000,953.00,4529.00,0.690000,0.740000,1,1
"Kepler-102 d","Kepler-102","Transit",2014,3.00000000,1.15400000,10.31176700000,0.0861800000,0.092000,686.00,4909.00,0.724000,0.803000,1,5
"HD 196067 c","HD 196067","Radial Velocity",2025,10.40000000,3.21000000,4.60108800000,,0.235000,,6072.00,1.710000,1.160000,2,2
"GJ 887 d","GJ 887","Radial Velocity",2026,6.10000000,2.34000000,50.77000000000,0.2120000000,,241.00,3688.00,0.468000,0.495000,1,4
"Kepler-347 b","Kepler-347","Transit",2014,4.54000000,1.97000000,12.79836000000,0.1100000000,0.000000,908.00,6088.00,1.005000,0.922000,1,3
"HD 11112 b","HD 11112","Radial Velocity",2022,2598.56505563,12.60000000,17244.90764000000,13.3800000000,0.285000,94.51,5905.64,1.473680,1.070000,1,1
"TIC 393818343 b","TIC 393818343","Transit",2024,1379.37528638,12.18416202,16.24921000000,0.1291000000,0.605800,805.50,5756.00,1.086000,1.082000,2,1
"Kepler-1032 b","Kepler-1032","Transit",2016,4.16000000,1.87000000,3.29011795300,0.0361000000,0.000000,802.00,4647.00,0.710000,0.770000,1,1
"HD 284149 AB b","HD 284149 A","Imaging",2017,8352.53053596,12.00000000,,431.1600000000,,2395.00,6035.00,1.360000,1.130000,2,1
"WASP-132 d","WASP-132","Radial Velocity",2024,1639.99458012,12.80000000,1816.60000000000,2.7100000000,0.120000,107.00,4686.00,0.758000,0.789000,1,3
"K2-157 c","K2-157","Radial Velocity",2025,30.80000000,6.08000000,25.94200000000,0.1650000000,0.200000,587.00,5334.00,0.860000,0.890000,1,3
"KOINTREAU-4 b","2MASS J16262785-2625152","Imaging",2026,4862.77462710,12.20000000,,182.0000000000,,,3252.00,,,1,1
"TIC 390586021 b","TIC 390586021","Transit",2026,8.55000000,2.86009388,2.74703755819,,,,4434.81,0.726565,0.648000,1,1
"HD 113337 c","HD 113337","Radial Velocity",2020,6299.67685515,12.10000000,5429.93477000000,6.8050000000,0.164000,153.36,6774.00,1.500000,1.410000,3,2
"HD 94771 b","HD 94771","Radial Velocity",2023,169.00000000,14.20000000,2164.00000000000,3.4800000000,0.390000,200.79,5631.00,1.903000,1.200000,1,1
"TOI-6695 b","TOI-6695","Transit",2025,66.74396547,9.52763359,80.38900000000,0.4020000000,0.040000,599.00,6400.00,1.517000,1.338000,1,2
"Gaia-5 b","Gaia-5","Astrometry",2025,6633.07885409,12.10000000,358.62000000000,,0.642300,,3447.00,0.345000,0.339000,1,1
"DMPP-2 d","DMPP-2","Radial Velocity",2026,91.79000000,11.60000000,16.49100000000,0.1432000000,0.100000,1105.06,6500.00,1.780000,1.410000,1,3
"TIC 423703298 b","TIC 423703298","Transit",2026,8.11000000,2.77230429,4.03712711976,,,,4540.37,0.729825,0.691000,1,1
"Kepler-335 b","Kepler-335","Transit",2014,11.40000000,3.39000000,6.56233100000,0.0750000000,0.000000,1290.00,5877.00,1.854000,1.367000,1,2
"Kepler-1023 b","Kepler-1023","Transit",2016,7.41000000,2.63000000,62.13877140000,0.3028400000,0.000000,524.00,5494.00,0.890000,0.930000,1,1
"TOI-5592 b","TOI-5592","Transit",2025,285.72773789,17.14974047,2.60858460000,0.0393500000,0.062000,1789.00,6237.00,1.393000,1.194000,1,1
"HD 122562 c","HD 122562","Radial Velocity",2022,73.10053361,10.10000000,84.96276000000,0.4060000000,0.228000,552.02,4956.00,2.166270,1.241000,1,1
"HD 115404 A c","HD 115404 A","Radial Velocity",2022,3279.67133183,12.50000000,15319.22517000000,11.3640000000,0.211000,61.22,5019.17,0.727007,0.830000,1,2
"GJ 1002 c","GJ 1002","Radial Velocity",2022,1.36000000,1.10000000,21.20200000000,0.0738000000,,181.70,3024.00,0.137000,0.120000,1,2
"Kepler-932 b","Kepler-932","Transit",2016,2.45000000,1.37000000,1.92143739600,0.0287600000,0.000000,1276.00,5331.00,0.840000,0.870000,1,1
"TOI-6707 b","TOI-6707","Transit",2026,27.80000000,5.72673066,3.83479363758,,,1509.43,6289.49,1.582020,1.140000,1,1
"Kepler-139 e","Kepler-139","Radial Velocity",2023,378.00000000,13.70000000,2047.63537300000,3.2357963900,0.013121,154.06,5622.00,1.045000,1.078000,1,5
"Kepler-328 c","Kepler-328","Transit",2013,39.40000000,5.40000000,71.31200000000,0.3540000000,0.000000,475.00,6064.00,1.060000,1.150000,1,2
"TOI-7510 d","TOI-7510","Transit",2025,190.00000000,10.52000000,48.86446800000,0.2672000000,0.040000,542.40,5720.00,1.035000,1.063000,1,3
"Kepler-138 d","Kepler-138","Transit",2014,2.10000000,1.51000000,23.09230000000,0.1288000000,0.010000,345.00,3841.00,0.535000,0.535000,1,4
"Kepler-1779 b","Kepler-1779","Transit",2021,9.44000000,3.03295685,16.34359932000,0.1264000000,0.000000,730.00,5730.00,1.056000,1.008000,1,1
"Kepler-973 b","Kepler-973","Transit",2016,4.50000000,1.96000000,49.60773310000,0.2489000000,0.000000,402.00,5213.00,0.780000,0.860000,1,1
"TOI-5595 b","TOI-5595","Transit",2026,20.10000000,4.73740402,5.99002553853,,,621.00,4417.30,0.743344,0.645000,1,1
"HD 203387 b","HD 203387","Radial Velocity",2022,1106.04285636,13.10000000,512.53520000000,1.7710000000,0.732000,610.00,5174.32,10.585200,2.817000,1,2
"TOI-6016 b","TOI-6016","Transit",2024,371.85923619,13.67495645,4.02368700000,0.0550000000,0.000000,1890.00,6110.00,1.510000,1.310000,1,1
"HIP 99770 b","HIP 99770","Imaging",2023,5403.08291900,12.20000000,18600.00000000000,15.8000000000,0.310000,135.17,8000.00,1.939860,1.900000,1,1
"Kepler-1772 b","Kepler-1772","Transit",2021,7.68000000,2.68609988,3.21509003600,0.0439100000,0.000000,1155.00,5541.00,0.934000,0.942000,1,1
"GJ 2126 b","GJ 2126","Radial Velocity",2025,413.17692910,13.60000000,272.70000000000,0.7100000000,0.850000,203.08,4159.00,0.728000,0.650000,1,1
"TOI-5616 b","TOI-5616","Transit",2024,624.00000000,10.78000000,2.00284900000,0.0272000000,0.000000,939.00,3996.00,0.646000,0.666000,1,1
"Kepler-408 b","Kepler-408","Transit",2014,5.00000000,0.82000000,2.46502000000,0.0359200000,0.000000,1561.00,6104.00,1.230000,1.080000,1,1
"Gaia23braL b","Gaia23braL","Microlensing",2026,518.06030341,13.50000000,,4.8470000000,,129.20,5055.00,1.361810,0.774000,1,1
"Kepler-10 d","Kepler-10","Radial Velocity",2023,12.00000000,3.49000000,151.06000000000,0.5379000000,0.190000,387.00,5708.00,1.065000,0.910000,1,3
"GJ 3988 b","GJ 3988","Radial Velocity",2023,3.69000000,1.74000000,6.94420000000,0.0405000000,0.000000,348.00,3273.00,0.197340,0.184200,1,1
"TOI-1408 c","TOI-1408","Transit Timing Variations",2024,7.60000000,2.22000000,2.16640000000,0.0358700000,0.135300,1864.00,6117.00,1.530000,1.312000,1,2
"HD 68475 b","HD 68475","Radial Velocity",2026,1639.99458012,12.80000000,7832.00000000000,7.2700000000,0.620000,79.88,5022.00,0.790990,0.830000,1,1
"HD 48265 c","HD 48265","Radial Velocity",2026,1414.33641115,12.90000000,10418.00000000000,10.4000000000,0.410000,124.28,5805.00,2.050000,1.380000,1,2
"Kepler-958 b","Kepler-958","Transit",2016,4.90000000,2.06000000,9.76788050000,0.0863100000,0.000000,749.00,5421.00,0.860000,0.910000,1,1
"TOI-5624 d","TOI-5624","Transit",2026,4.90000000,3.58400000,13.73146800000,0.1067000000,0.000000,712.60,5327.00,0.820000,0.858000,1,5
"KOI-351 d","KOI-351","Transit",2013,8.60000000,2.87000000,59.73667000000,0.3200000000,0.000000,520.00,6080.00,1.200000,1.200000,1,8
"Kepler-20 e","Kepler-20","Transit",2011,0.76000000,0.82100000,6.09848820000,0.0637000000,0.092000,1004.00,5495.00,0.916400,0.929000,2,6
"nu Oct A b","nu Oct A","Radial Velocity",2016,696.04421133,13.30000000,402.40000000000,1.2400000000,0.195000,477.33,4910.00,5.040000,1.570000,2,1
"TOI-1288 c","TOI-1288","Radial Velocity",2022,85.70000000,11.10000000,416.00000000000,1.0700000000,0.000000,245.88,5388.00,0.958300,0.955200,1,2
"Kepler-104 c","Kepler-104","Transit",2014,7.14430805,3.13000000,23.66820500000,0.1530000000,0.000000,668.00,5711.00,1.349000,0.818000,2,3
"Kepler-507 b","Kepler-507","Transit",2016,5.69692195,1.30000000,3.56809692600,0.0478100000,0.000000,1407.00,6113.00,1.320000,1.160000,1,1
"HN Lib b","HN Lib","Radial Velocity",2023,5.46000000,2.20000000,36.11600000000,0.1417000000,0.079000,234.40,3347.00,0.299000,0.291000,1,1
"Kepler-49 d","Kepler-49","Transit",2014,235.98200000,1.60000000,2.57654900000,0.0310000000,0.000000,717.00,4252.00,0.559000,0.549000,1,4
"HIP 10090 b","HIP 10090","Radial Velocity",2026,1229.99593509,13.00000000,2960.00000000000,3.8700000000,0.115000,163.17,5661.00,1.382680,0.940000,1,2
"Kepler-346 b","Kepler-346","Transit",2014,7.56000000,2.66000000,6.51112700000,0.0710000000,0.000000,1008.00,6033.00,1.021000,0.943000,1,2
"Kepler-265 d","Kepler-265","Transit",2014,6.76000000,2.49000000,43.13061700000,0.2360000000,0.000000,554.00,5835.00,1.103000,0.970000,1,4
"Kepler-399 b","Kepler-399","Transit",2014,0.84000000,0.96000000,14.42528100000,0.1030000000,0.000000,773.00,5502.00,0.680000,0.902000,1,3
"Kepler-110 c","Kepler-110","Transit",2014,5.52000000,2.21000000,31.71977500000,0.1980000000,0.000000,743.00,5960.00,1.149000,0.989000,1,2
"Kepler-1248 b","Kepler-1248","Transit",2016,1.76000000,1.18000000,7.46725407000,0.0806000000,0.000000,1035.00,6149.00,1.210000,1.210000,1,1
"Kepler-1269 b","Kepler-1269","Transit",2016,3.29000000,1.63000000,37.33315360000,0.2361100000,0.000000,657.00,5998.00,1.150000,1.100000,1,1
"Kepler-1314 b","Kepler-1314","Transit",2016,22.90000000,5.11000000,5.42474928100,0.0504000000,0.000000,625.00,4188.00,0.590000,0.600000,1,1
"Kepler-1870 b","Kepler-1870","Transit",2021,5.07000000,2.10143764,3.60694003100,0.0452000000,0.000000,1046.00,5508.00,0.840000,0.955000,1,1
"Kepler-236 b","Kepler-236","Transit",2014,3.09000000,1.57000000,8.29561100000,0.0650000000,0.000000,469.00,3750.00,0.510000,0.596005,1,2
"Kepler-125 c","Kepler-125","Transit",2014,0.33000000,0.74000000,5.77446400000,0.0510000000,0.000000,529.00,3810.00,0.512000,0.542101,1,2
"Kepler-304 d","Kepler-304","Transit",2014,8.00000000,2.75000000,9.65347100000,0.0800000000,0.000000,611.00,4731.00,0.687000,0.737000,1,4
"Kepler-326 d","Kepler-326","Transit",2014,6.90000000,1.21000000,6.76688800000,0.0660000000,0.000000,781.00,5105.00,0.801000,0.910000,1,3
"Kepler-126 c","Kepler-126","Transit",2014,1.27942148,1.58000000,21.86974100000,0.1620000000,0.190000,790.00,6239.00,1.358000,1.108000,1,3
"Kepler-400 c","Kepler-400","Transit",2014,2.83000000,1.49000000,17.34082400000,0.1340000000,0.000000,755.00,5886.00,1.145000,1.080000,1,2
"Kepler-1089 b","Kepler-1089","Transit",2016,4.01000000,1.83000000,5.13248561800,0.0497000000,0.000000,584.00,3753.00,0.490000,0.520000,1,1
"Kepler-102 f","Kepler-102","Transit",2014,4.30000000,0.86100000,27.45359200000,0.1656000000,0.100000,495.00,4909.00,0.724000,0.803000,1,5
"Kepler-1223 b","Kepler-1223","Transit",2016,1.98000000,1.22000000,16.30125900000,0.1186000000,0.000000,557.00,4870.00,0.750000,0.800000,1,1
"Kepler-1853 b","Kepler-1853","Transit",2021,2.92000000,1.51862272,48.88819885000,0.2395000000,0.000000,386.00,4821.00,0.788000,0.765000,1,1
"Kepler-512 b","Kepler-512","Transit",2016,7.70000000,2.69000000,34.43587975000,0.2139500000,0.000000,652.00,5997.00,1.300000,1.170000,1,1
"Kepler-369 b","Kepler-369","Transit",2014,1.51000000,1.13000000,2.73275600000,0.0300000000,0.000000,687.00,3591.00,0.471000,0.500000,1,2
"Kepler-305 c","Kepler-305","Transit",2013,6.00000000,3.30000000,8.29100000000,0.0756800000,0.000000,728.00,5080.00,0.800000,0.760000,1,4
"Kepler-975 c","Kepler-975","Transit",2023,80.20000000,10.69000000,5.05821338000,0.0567000000,0.000000,1168.00,4883.00,1.667000,0.951000,1,2
"Kepler-22 b","Kepler-22","Transit",2011,9.10000000,2.10000000,289.86387600000,0.8120000000,0.720000,279.00,5596.00,0.869000,0.857000,1,1
"Kepler-1995 b","Kepler-1995","Transit",2023,16.90000000,4.28000000,73.75788750000,0.3259000000,0.000000,375.00,5029.00,0.930000,0.847000,1,1
"Kepler-1227 b","Kepler-1227","Transit",2016,5.86000000,2.29000000,94.28875770000,0.3855500000,0.000000,369.00,5747.00,0.950000,0.970000,1,1
"Kepler-1272 b","Kepler-1272","Transit",2016,6.21000000,2.37000000,51.13097040000,0.2705000000,0.000000,542.00,5926.00,1.090000,1.060000,1,1
"Kepler-201 c","Kepler-201","Transit",2014,8.50000000,2.85000000,151.88405800000,0.5730000000,0.000000,378.00,6065.00,1.229000,1.098000,1,2
"Kepler-215 c","Kepler-215","Transit",2014,3.78000000,1.77000000,14.66710800000,0.1130000000,0.000000,675.00,5739.00,1.027000,0.788000,1,4
"Kepler-267 c","Kepler-267","Transit",2014,5.18000000,2.13000000,6.87745000000,0.0600000000,0.000000,484.00,4258.00,0.555000,0.541571,1,3
"Kepler-373 c","Kepler-373","Transit",2014,2.07000000,1.24000000,16.72594800000,0.1260000000,0.000000,729.00,5787.00,0.845000,0.981000,1,2
"Kepler-54 d","Kepler-54","Transit",2014,12.09460000,1.53000000,20.99569400000,0.1260000000,0.000000,328.00,4252.00,0.554000,0.518000,1,3
"Kepler-329 b","Kepler-329","Transit",2014,2.54000000,1.40000000,7.41639700000,0.0610000000,0.000000,547.00,4257.00,0.523000,0.602000,1,2
"Kepler-279 d","Kepler-279","Transit",2013,37.50000000,3.10000000,54.41400000000,0.2901000000,0.000000,574.00,6689.45,1.070000,1.100000,1,4
"HD 219134 c","HD 219134","Radial Velocity",2015,4.36000000,1.51100000,6.76458000000,0.0653000000,0.062000,782.00,4699.00,0.778000,0.810000,1,6
"Kepler-1198 b","Kepler-1198","Transit",2016,2.76000000,1.47000000,7.68477160000,0.0732000000,0.000000,830.00,5517.00,0.900000,0.930000,1,1
"Kepler-161 c","Kepler-161","Transit",2014,3.61000000,2.05000000,7.06424000000,0.0680000000,0.000000,769.00,5078.00,0.806000,0.853000,1,2
"Kepler-1294 b","Kepler-1294","Transit",2016,10.30000000,3.19000000,115.68622580000,0.4684000000,0.000000,401.00,5776.00,0.970000,0.990000,1,1
"Kepler-1319 b","Kepler-1319","Transit",2016,2.36000000,1.34000000,2.88676264500,0.0296000000,0.330000,557.00,3655.00,0.540000,0.560000,2,1
"Kepler-275 d","Kepler-275","Transit",2014,11.10000000,3.33000000,35.67606200000,0.2240000000,0.000000,671.00,6165.00,1.383000,1.189000,1,3
"Kepler-374 b","Kepler-374","Transit",2014,1.08000000,1.03000000,1.89780600000,0.0290000000,0.000000,1761.00,5977.00,0.911000,1.033000,1,3
"Kepler-306 d","Kepler-306","Transit",2014,6.66000000,2.47000000,17.32664400000,0.1200000000,0.000000,535.00,4954.00,0.719000,0.750000,1,4
"Kepler-305 e","Kepler-305","Transit",2020,3.87000000,1.79381530,3.20538000000,0.0401700000,0.000000,1000.00,4974.00,0.827279,0.820000,1,4
"Kepler-11 f","Kepler-11","Transit",2010,2.00000000,2.49000000,46.68880000000,0.2500000000,0.013000,513.00,5663.00,1.065000,0.961000,1,6
"Kepler-276 d","Kepler-276","Transit",2013,16.30000000,2.80000000,48.64800000000,0.2466600000,0.000000,489.00,5693.00,1.030000,1.100000,1,3
"Kepler-36 c","Kepler-36","Transit",2012,7.13000000,3.67900000,16.21865000000,0.1269200000,0.000000,928.00,5979.00,1.634000,1.034000,1,2
"Kepler-1251 b","Kepler-1251","Transit",2016,4.04000000,1.84000000,45.09046430000,0.2478000000,0.000000,487.00,5545.00,0.890000,0.920000,1,1
"Kepler-1843 b","Kepler-1843","Transit",2021,7.80000000,2.70909809,25.54339981000,0.1787100000,0.000000,772.00,5422.00,1.782000,1.020000,1,1
"Kepler-1857 b","Kepler-1857","Transit",2021,4.50000000,1.96065412,8.94340992000,0.0830800000,0.000000,946.00,6074.00,1.005000,0.873000,1,1
"Kepler-190 c","Kepler-190","Transit",2014,2.73000000,1.46000000,3.76302400000,0.0450000000,0.000000,948.00,5106.00,0.795000,0.834000,1,2
"Kepler-123 c","Kepler-123","Transit",2014,2.79000000,1.48000000,26.69507400000,0.1810000000,0.000000,706.00,6089.00,1.264000,1.079000,1,2
"Kepler-380 c","Kepler-380","Transit",2014,2.15000000,1.27000000,7.63000400000,0.0780000000,0.000000,1056.00,6045.00,1.224000,0.990000,1,2
"Kepler-283 c","Kepler-283","Transit",2014,3.97000000,1.82000000,92.74371100000,0.3410000000,0.000000,240.00,4351.00,0.566000,0.596000,1,2
"KELT-6 c","KELT-6","Radial Velocity",2015,1179.14930000,13.00000000,1276.00000000000,2.3900000000,0.210000,241.90,6272.00,1.529000,1.126000,1,2
"Kepler-85 b","Kepler-85","Transit",2012,1.84000000,1.77800000,8.30000000000,0.0788500000,0.020000,809.00,5505.20,0.875000,0.928000,1,4
"Kepler-799 c","Kepler-799","Transit",2021,8.15000000,2.78068551,15.19419956000,0.1214000000,0.000000,893.00,5588.00,1.593000,1.031000,1,2
"Kepler-1884 b","Kepler-1884","Transit",2021,3.95000000,1.81406781,8.98832035100,0.0845000000,0.000000,864.00,5984.00,0.906000,0.993000,1,1
"Kepler-381 b","Kepler-381","Transit",2014,0.93700000,0.99000000,5.62902100000,0.0660000000,0.000000,1576.00,6152.00,1.568000,1.144000,1,3
"Kepler-84 d","Kepler-84","Transit",2014,2.48000000,1.38000000,4.22453700000,0.0520000000,0.000000,1254.00,6031.00,1.169000,1.060000,1,5
"Kepler-334 b","Kepler-334","Transit",2014,1.46000000,1.12000000,5.47031900000,0.0610000000,0.000000,1090.00,5828.00,1.068000,1.022000,1,3
"Kepler-285 c","Kepler-285","Transit",2014,1.46000000,1.12000000,6.18667600000,0.0640000000,0.000000,851.00,5411.00,0.808000,0.915000,1,2
"Kepler-1232 b","Kepler-1232","Transit",2016,4.38000000,1.93000000,26.78391830000,0.1654500000,0.000000,523.00,5471.00,0.890000,0.920000,1,1
"Kepler-1858 b","Kepler-1858","Transit",2021,6.44000000,2.42168247,88.07160187000,0.3575000000,0.000000,330.00,4939.00,0.819000,0.785000,1,1
"Kepler-204 c","Kepler-204","Transit",2014,3.86000000,1.79000000,25.66059300000,0.1730000000,0.000000,683.00,5812.00,1.238000,1.038000,1,2
"Kepler-515 b","Kepler-515","Transit",2016,2.73000000,1.46000000,19.96371318000,0.1333000000,0.000000,564.00,5293.00,0.830000,0.900000,2,1
"Kepler-221 e","Kepler-221","Transit",2014,7.86706000,2.63000000,18.36991700000,0.1300000000,0.000000,582.00,5243.00,0.821000,0.854000,1,4
"Kepler-1877 b","Kepler-1877","Transit",2021,0.17900000,0.62408600,2.37756991400,0.0347200000,0.000000,1278.00,5615.00,0.936000,1.022000,1,1
"Kepler-350 d","Kepler-350","Transit",2013,14.90000000,2.80000000,26.13600000000,0.1786000000,0.000000,782.00,6492.30,1.250000,1.000000,1,3
"Kepler-58 e","Kepler-58","Transit",2023,597.79600000,1.61000000,4.45814897000,0.0533000000,0.000000,1212.00,6100.00,1.083000,1.017000,1,4
"Kepler-1679 b","Kepler-1679","Transit",2020,4.93000000,2.06920360,9.75376000000,0.0892000000,0.000000,813.00,5501.00,0.873196,0.960000,1,1
"Kepler-58 c","Kepler-58","Transit",2012,53.00000000,2.86000000,15.57415680000,0.1230700000,0.000000,799.00,5843.00,1.030000,0.950000,1,4
"Kepler-1844 b","Kepler-1844","Transit",2021,9.46000000,3.03648191,3.92451000200,0.0478000000,0.000000,1074.00,5776.00,0.849000,0.939000,1,1
"Kepler-1278 b","Kepler-1278","Transit",2016,1.01000000,1.01000000,3.23941344000,0.0441700000,0.000000,1213.00,6074.00,1.160000,1.110000,1,1
"Kepler-1864 b","Kepler-1864","Transit",2021,0.35300000,0.75408365,3.88151001900,0.0490000000,0.000000,1156.00,5854.00,0.979000,1.030000,1,1
"Kepler-1324 b","Kepler-1324","Transit",2016,2.89000000,1.51000000,4.11584467900,0.0466000000,0.000000,895.00,4776.00,0.730000,0.780000,1,1
"Kepler-462 c","Kepler-462","Transit",2018,6.00000000,4.00000000,207.62000000000,0.7584000000,0.110000,453.00,7500.00,1.570000,1.590000,1,2
"Kepler-226 d","Kepler-226","Transit",2014,1.98000000,1.22000000,8.10904400000,0.0760000000,0.000000,800.00,5571.00,0.802000,0.904000,1,3
"Kepler-221 b","Kepler-221","Transit",2014,5.95575000,1.71000000,2.79590600000,0.0370000000,0.000000,1090.00,5243.00,0.821000,0.854000,1,4
"Kepler-245 c","Kepler-245","Transit",2014,26.70000000,2.18000000,17.46081200000,0.1240000000,0.000000,568.00,5100.00,0.795000,0.856000,1,4
"Kepler-352 b","Kepler-352","Transit",2014,0.56600000,0.86000000,10.05537000000,0.0850000000,0.000000,694.00,5212.00,0.781000,0.798000,1,3
"Kepler-382 c","Kepler-382","Transit",2014,3.15000000,1.59000000,12.16270100000,0.0970000000,0.000000,882.00,5600.00,0.945000,1.002000,1,2
"Kepler-336 b","Kepler-336","Transit",2014,1.04000000,1.02000000,2.02482300000,0.0330000000,0.000000,1625.00,5867.00,1.304000,1.090000,1,3
"HD 11755 b","HD 11755","Radial Velocity",2015,1789.38290000,12.80000000,433.70001000000,1.0900000000,0.190000,903.49,4312.00,20.580000,0.720000,1,1
"Kepler-385 c","Kepler-385","Transit",2014,13.20000000,3.04000000,15.16316100000,0.1270000000,0.000000,829.00,6326.00,1.126000,0.992000,1,3
"Kepler-267 d","Kepler-267","Transit",2014,5.77000000,2.27000000,28.46451500000,0.1540000000,0.000000,301.00,4258.00,0.555000,0.541571,1,3
